Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,White,Black or African American,Asian,American Indian and Alaska Native,Hawaiian and Other Pacific Islander,Two or More Mixed,Other
07847,1303.0,46.8,80455.0,34114.0,180,13.814274750575596,1012.0,92.0,51.0,0,0,11.0,137.0
07848,4675.0,46.3,94386.0,36582.0,112,2.3957219251336896,4395.0,148.0,114.0,0,0,9.0,9.0
07849,9101.0,38.6,90505.0,37788.0,378,4.153389737391495,7916.0,290.0,787.0,0,0,55.0,53.0
07850,7361.0,39.3,93633.0,34587.0,470,6.385002037766608,6019.0,298.0,174.0,0,0,282.0,588.0
07851,74.0,37.7,50781.0,19720.0,0,0.0,30.0,44.0,0.0,0,0,0.0,0.0
07852,3863.0,39.7,93065.0,41637.0,105,2.7180947450168262,3156.0,131.0,517.0,0,0,59.0,0.0
07853,12876.0,43.7,137583.0,58685.0,236,1.8328673501087294,12155.0,195.0,266.0,24,0,124.0,112.0
07856,3557.0,54.7,81330.0,48557.0,125,3.5141973573235874,3340.0,51.0,140.0,0,0,26.0,0.0
07857,3303.0,43.2,51398.0,30293.0,533,16.136845292158643,3021.0,140.0,55.0,0,0,77.0,10.0
07860,26490.0,43.2,77878.0,35569.0,1898,7.164967912419781,24001.0,1245.0,493.0,19,0,288.0,444.0
07863,4366.0,44.7,75288.0,32219.0,185,4.237288135593221,4249.0,94.0,0.0,0,0,21.0,2.0
07865,2102.0,43.1,92802.0,38761.0,58,2.759276879162702,1887.0,72.0,50.0,0,0,32.0,61.0
07866,21588.0,42.8,98939.0,44395.0,501,2.320733740967204,18275.0,600.0,1964.0,57,0,464.0,228.0
07869,25385.0,39.0,121524.0,55883.0,1022,4.025999606066574,20754.0,911.0,3059.0,0,0,425.0,236.0
07870,0.0,-666666666.0,-666666666.0,-666666666.0,0,,0.0,0.0,0.0,0,0,0.0,0.0
07871,20858.0,41.4,124718.0,50842.0,654,3.1354875827020807,19615.0,162.0,584.0,9,0,433.0,55.0
07874,8568.0,41.8,93777.0,38023.0,547,6.3842203548085905,7895.0,151.0,239.0,90,11,88.0,94.0
07876,10159.0,44.3,117473.0,43739.0,132,1.2993404862683335,9323.0,204.0,412.0,0,0,148.0,72.0
07878,918.0,46.8,120647.0,47136.0,0,0.0,897.0,0.0,21.0,0,0,0.0,0.0
07880,73.0,51.0,-666666666.0,41401.0,0,0.0,73.0,0.0,0.0,0,0,0.0,0.0
07881,6.0,84.5,-666666666.0,16833.0,0,0.0,6.0,0.0,0.0,0,0,0.0,0.0
07882,14545.0,41.0,75824.0,34583.0,1234,8.484015125472672,12839.0,1015.0,193.0,5,0,186.0,307.0
07885,10174.0,40.5,79732.0,33995.0,494,4.855514055435424,7394.0,243.0,204.0,13,0,549.0,1771.0
07901,22874.0,39.9,124080.0,77664.0,1740,7.60688991868497,18659.0,963.0,1993.0,65,0,376.0,818.0
07920,26397.0,42.9,125837.0,67423.0,928,3.5155510095844225,21514.0,414.0,3578.0,0,0,841.0,50.0
07921,7945.0,47.2,93367.0,64636.0,276,3.473882945248584,6975.0,134.0,472.0,94,0,141.0,129.0
07922,12200.0,43.4,133569.0,58349.0,285,2.3360655737704916,10838.0,133.0,1100.0,0,0,51.0,78.0
07924,7658.0,39.2,106705.0,63960.0,177,2.311308435622878,6774.0,16.0,272.0,0,0,57.0,539.0
07926,97.0,91.5,24435.0,28849.0,0,0.0,97.0,0.0,0.0,0,0,0.0,0.0
07927,3466.0,41.9,101125.0,53593.0,202,5.8280438545874205,2768.0,1.0,559.0,0,0,13.0,125.0
07928,19140.0,40.4,142703.0,76732.0,559,2.9205851619644725,17130.0,272.0,1209.0,49,0,415.0,65.0
07930,8385.0,43.5,149241.0,67318.0,540,6.440071556350627,8030.0,32.0,112.0,0,0,159.0,52.0
07931,3545.0,48.4,188452.0,117705.0,98,2.764456981664316,3244.0,107.0,75.0,0,0,68.0,51.0
07932,10601.0,43.8,106512.0,57659.0,415,3.914725025940949,9347.0,294.0,791.0,0,0,138.0,31.0
07933,3465.0,41.5,103846.0,45446.0,176,5.079365079365079,2939.0,89.0,375.0,0,0,0.0,62.0
07934,1547.0,43.5,163618.0,89784.0,32,2.0685197155785393,1524.0,0.0,0.0,0,0,23.0,0.0
07935,486.0,44.5,117917.0,58244.0,7,1.440329218106996,486.0,0.0,0.0,0,0,0.0,0.0
07936,11236.0,45.6,106951.0,47087.0,753,6.701673193307227,9577.0,79.0,1537.0,13,0,14.0,16.0
07939,314.0,58.0,-666666666.0,9574.0,88,28.02547770700637,208.0,98.0,0.0,0,0,8.0,0.0
07940,16915.0,36.7,110145.0,54837.0,583,3.4466449896541533,14827.0,747.0,941.0,34,0,341.0,25.0
07945,9711.0,45.0,148026.0,69063.0,203,2.090412933786428,9003.0,102.0,376.0,25,0,142.0,63.0
07946,3109.0,43.3,131042.0,60678.0,34,1.0935992280476037,2692.0,1.0,362.0,0,0,54.0,0.0
07950,19719.0,42.4,104509.0,50704.0,651,3.301384451544196,14813.0,579.0,3754.0,13,0,394.0,166.0
07960,43760.0,41.5,100832.0,59727.0,3328,7.605118829981718,35639.0,3390.0,2463.0,12,0,853.0,1403.0
07961,0.0,-666666666.0,-666666666.0,-666666666.0,0,,0.0,0.0,0.0,0,0,0.0,0.0
07970,137.0,46.0,250001.0,171634.0,0,0.0,112.0,0.0,25.0,0,0,0.0,0.0
07974,12054.0,41.9,138519.0,55681.0,628,5.209888833582213,10443.0,115.0,1241.0,0,19,129.0,107.0
07976,652.0,43.3,217115.0,64193.0,139,21.319018404907975,625.0,0.0,10.0,0,0,17.0,0.0
07977,611.0,46.8,130172.0,43678.0,29,4.746317512274959,526.0,62.0,23.0,0,0,0.0,0.0
07979,608.0,45.4,170466.0,62598.0,0,0.0,586.0,0.0,14.0,0,0,8.0,0.0
07980,2175.0,46.6,100448.0,47585.0,83,3.8160919540229883,1626.0,1.0,507.0,0,0,37.0,4.0
07981,9246.0,43.3,106250.0,42473.0,259,2.801211334631192,7994.0,177.0,988.0,0,16,51.0,20.0
08001,1064.0,27.3,106800.0,28290.0,80,7.518796992481203,1019.0,37.0,0.0,0,0,0.0,8.0
08002,22025.0,39.7,68465.0,34026.0,1830,8.308740068104427,16275.0,1632.0,3039.0,36,0,233.0,810.0
08003,30845.0,44.1,109752.0,52075.0,819,2.655211541578862,22801.0,1475.0,5648.0,70,0,545.0,306.0
08004,12412.0,37.3,70661.0,28652.0,1072,8.636803093780212,10403.0,1019.0,16.0,84,0,731.0,159.0
08005,22428.0,45.6,63295.0,30369.0,2080,9.274121633672195,20556.0,770.0,281.0,22,0,397.0,402.0
08006,563.0,59.0,77727.0,46202.0,21,3.730017761989343,543.0,0.0,0.0,0,0,0.0,20.0
08007,5416.0,39.6,63500.0,29750.0,214,3.951255539143279,5080.0,106.0,27.0,14,0,22.0,167.0
08008,6926.0,61.5,73094.0,57928.0,422,6.092982962749062,6755.0,25.0,80.0,6,0,17.0,43.0
08009,12470.0,41.2,77404.0,35723.0,958,7.682437850842021,11235.0,525.0,289.0,170,0,134.0,117.0
08010,11517.0,41.3,59694.0,27034.0,1249,10.844838065468437,7058.0,2816.0,397.0,44,0,548.0,654.0
08011,80.0,49.3,174063.0,47114.0,0,0.0,72.0,0.0,0.0,0,0,0.0,8.0
08012,39703.0,38.7,70982.0,30112.0,2510,6.321940407525879,32004.0,4797.0,652.0,47,0,1349.0,854.0
08014,594.0,24.2,66818.0,21329.0,125,21.043771043771045,584.0,0.0,10.0,0,0,0.0,0.0
08015,20645.0,36.9,62002.0,26086.0,2293,11.10680552191814,14918.0,3859.0,481.0,22,26,1053.0,286.0
08016,33162.0,39.3,71879.0,30888.0,2322,7.001990229781074,18250.0,10671.0,1369.0,32,34,1951.0,855.0
08019,1031.0,40.0,80804.0,34839.0,112,10.863239573229874,1007.0,0.0,3.0,0,0,13.0,8.0
08020,2505.0,41.9,91005.0,39012.0,119,4.750499001996008,2249.0,81.0,139.0,17,0,19.0,0.0
08021,45145.0,35.4,48327.0,25650.0,6873,15.224277328607819,27059.0,11138.0,1588.0,103,51,1582.0,3624.0
08022,8962.0,46.1,87353.0,42791.0,188,2.097746038830618,6945.0,792.0,887.0,0,0,273.0,65.0
08023,464.0,36.6,48958.0,23720.0,82,17.67241379310345,405.0,13.0,0.0,0,0,0.0,46.0
08026,2273.0,44.4,82955.0,34981.0,111,4.883413990321161,2089.0,65.0,28.0,0,0,13.0,78.0
08027,4860.0,45.0,65692.0,33563.0,302,6.2139917695473255,4635.0,96.0,12.0,0,0,74.0,43.0
08028,20121.0,27.9,63353.0,24492.0,2836,14.094726902241439,14900.0,3755.0,376.0,17,0,322.0,751.0
08029,4859.0,43.5,62600.0,29968.0,233,4.795225355011319,4767.0,0.0,71.0,10,0,3.0,8.0
08030,13193.0,36.6,50486.0,24037.0,1556,11.794133252482377,11302.0,555.0,534.0,49,0,332.0,421.0
08031,11558.0,40.4,54245.0,24164.0,1391,12.034954144315625,9943.0,348.0,540.0,0,0,145.0,582.0
08033,15845.0,43.2,103516.0,52665.0,757,4.777532344588198,14932.0,242.0,300.0,77,0,272.0,22.0
08034,18187.0,44.1,86859.0,40271.0,489,2.6887337108923957,14989.0,963.0,1240.0,48,10,577.0,360.0
08035,7567.0,42.9,86907.0,42843.0,166,2.193735958768336,7052.0,337.0,89.0,0,0,56.0,33.0
08036,5794.0,45.1,88962.0,36945.0,117,2.019330341732827,4454.0,742.0,247.0,0,0,309.0,42.0
08037,23669.0,43.6,63658.0,29184.0,1849,7.811905868435506,19774.0,1438.0,273.0,0,0,336.0,1848.0
08038,107.0,36.1,54107.0,28579.0,5,4.672897196261682,107.0,0.0,0.0,0,0,0.0,0.0
08039,55.0,37.3,69688.0,32471.0,0,0.0,55.0,0.0,0.0,0,0,0.0,0.0
08041,1229.0,41.8,102566.0,37378.0,30,2.441008950366151,1198.0,0.0,26.0,0,0,5.0,0.0
08042,83.0,59.3,79375.0,37107.0,0,0.0,83.0,0.0,0.0,0,0,0.0,0.0
08043,29261.0,43.2,80471.0,44415.0,1424,4.866545914356994,20658.0,2685.0,4528.0,74,0,951.0,365.0
08045,2934.0,41.4,55984.0,24812.0,357,12.167689161554192,60.0,2552.0,119.0,0,0,54.0,149.0
08046,31731.0,41.5,67593.0,27291.0,2518,7.935457439097412,5544.0,22532.0,734.0,23,0,1566.0,1332.0
08048,12516.0,38.5,84459.0,38015.0,630,5.033557046979865,8737.0,2395.0,402.0,29,19,309.0,625.0
08049,5613.0,40.3,59846.0,26528.0,524,9.335471227507572,4404.0,906.0,24.0,0,0,93.0,186.0
08050,24629.0,43.7,72969.0,33123.0,1186,4.815461447886638,23893.0,109.0,273.0,0,0,273.0,81.0
08051,10924.0,40.3,66317.0,34835.0,1022,9.355547418528012,9763.0,719.0,224.0,13,17,111.0,77.0
08052,19197.0,36.5,58545.0,29104.0,1547,8.058550815231547,15166.0,1868.0,1147.0,39,0,569.0,408.0
08053,45663.0,40.1,92344.0,41554.0,1613,3.5324004117118895,39804.0,2223.0,2721.0,8,0,599.0,308.0
08054,41848.0,42.9,86363.0,45682.0,1649,3.9404511565666223,33257.0,3545.0,3511.0,8,0,1107.0,420.0
08055,27280.0,43.4,108036.0,48426.0,738,2.7052785923753664,25657.0,612.0,468.0,0,40,412.0,91.0
08056,4437.0,39.1,123029.0,43611.0,187,4.21455938697318,3943.0,114.0,267.0,47,0,48.0,18.0
08057,20827.0,44.6,110647.0,62978.0,609,2.9240889230326017,17722.0,1340.0,1167.0,26,0,448.0,124.0
08059,5684.0,40.9,71563.0,34141.0,635,11.171710063335679,5507.0,84.0,5.0,18,0,46.0,24.0
08060,24648.0,36.9,77141.0,34585.0,1365,5.537974683544304,16649.0,5303.0,917.0,20,0,1216.0,543.0
08061,2876.0,31.4,103819.0,38345.0,362,12.58692628650904,2132.0,583.0,80.0,10,0,71.0,0.0
08062,15762.0,39.2,116964.0,43169.0,510,3.2356299961933765,13932.0,891.0,581.0,0,0,237.0,121.0
08063,3120.0,36.7,61875.0,25257.0,180,5.769230769230769,2958.0,55.0,49.0,4,0,15.0,39.0
08064,171.0,79.5,-666666666.0,9578.0,0,0.0,147.0,24.0,0.0,0,0,0.0,0.0
08065,7401.0,42.0,63598.0,34005.0,612,8.269152817186866,5862.0,961.0,246.0,3,0,254.0,75.0
08066,8484.0,35.6,45717.0,23813.0,2374,27.982083922677983,4752.0,2857.0,24.0,46,0,350.0,455.0
08067,1833.0,43.2,74219.0,32212.0,84,4.582651391162029,1639.0,132.0,8.0,6,0,37.0,11.0
08068,6943.0,40.9,57662.0,30343.0,991,14.27336886072303,4285.0,1746.0,86.0,4,0,421.0,401.0
08069,12994.0,37.4,44029.0,22557.0,2149,16.538402339541328,8059.0,3654.0,53.0,24,4,403.0,797.0
08070,12953.0,43.9,56377.0,31466.0,1558,12.028101598085385,12249.0,225.0,203.0,0,0,148.0,128.0
08071,9685.0,41.9,71307.0,32802.0,428,4.419204956117707,9229.0,100.0,85.0,0,0,194.0,77.0
08072,162.0,54.7,64286.0,28617.0,0,0.0,155.0,0.0,7.0,0,0,0.0,0.0
08073,262.0,55.5,182716.0,58279.0,0,0.0,246.0,0.0,0.0,0,0,16.0,0.0
08074,15.0,26.5,-666666666.0,6707.0,15,100.0,0.0,15.0,0.0,0,0,0.0,0.0
08075,29311.0,39.0,76111.0,32707.0,1877,6.403739210535294,23808.0,2429.0,1442.0,5,0,583.0,1044.0
08077,18748.0,45.6,94407.0,40528.0,709,3.7817367185833155,17270.0,490.0,530.0,21,0,299.0,138.0
08078,8436.0,34.9,56036.0,25140.0,736,8.724513987671882,6971.0,544.0,235.0,33,0,263.0,390.0
08079,10812.0,39.1,46071.0,24341.0,2433,22.502774694783575,7213.0,3121.0,15.0,13,0,334.0,116.0
08080,35672.0,43.4,89488.0,38252.0,1345,3.770464229647903,32294.0,971.0,1730.0,25,0,336.0,316.0
08081,50784.0,35.7,79746.0,31468.0,3701,7.287728418399496,27988.0,17487.0,1647.0,26,0,1904.0,1732.0
08083,9559.0,40.3,57188.0,27575.0,830,8.682916623077729,7569.0,1179.0,188.0,9,0,303.0,311.0
08084,7015.0,40.7,65974.0,30016.0,563,8.025659301496793,5591.0,837.0,381.0,0,0,92.0,114.0
08085,19033.0,35.3,98854.0,36825.0,954,5.012346976304314,15115.0,2189.0,786.0,19,4,553.0,367.0
08086,7378.0,42.3,68497.0,33967.0,558,7.563025210084033,6657.0,256.0,299.0,0,0,32.0,134.0
08087,24104.0,45.0,57308.0,29088.0,2433,10.093760371722535,22820.0,277.0,283.0,11,0,572.0,141.0
08088,24380.0,47.2,71089.0,37235.0,997,4.089417555373257,23210.0,380.0,325.0,34,0,143.0,288.0
08089,4332.0,45.2,71538.0,31268.0,290,6.694367497691597,3097.0,881.0,29.0,2,0,110.0,213.0
08090,8924.0,39.3,83086.0,32391.0,713,7.989690721649485,7360.0,1035.0,264.0,0,0,237.0,28.0
08091,5361.0,39.6,65976.0,26970.0,496,9.252005222906174,4102.0,675.0,362.0,0,0,141.0,81.0
08092,3446.0,47.0,65469.0,31080.0,221,6.413232733604179,3206.0,6.0,80.0,28,0,107.0,19.0
08093,10576.0,36.7,57950.0,27565.0,1891,17.880105900151285,8196.0,1474.0,376.0,0,0,221.0,309.0
08094,39747.0,38.9,69499.0,29278.0,2692,6.77283820162528,32196.0,4763.0,1014.0,18,20,1233.0,503.0
08095,180.0,38.6,43696.0,34185.0,13,7.222222222222222,72.0,0.0,0.0,0,0,62.0,46.0
08096,35116.0,39.6,67578.0,31462.0,3314,9.437293541405626,27512.0,4350.0,961.0,25,17,884.0,1367.0
08097,3197.0,45.9,85188.0,34069.0,112,3.5032843290584923,2877.0,182.0,55.0,0,0,65.0,18.0
08098,9129.0,42.6,76274.0,34582.0,609,6.671048307591193,7800.0,1127.0,42.0,34,0,55.0,71.0
08102,7382.0,27.4,18696.0,11911.0,3087,41.817935518829586,1274.0,2658.0,144.0,99,10,671.0,2526.0
08103,14646.0,30.1,21888.0,12659.0,5855,39.976785470435615,1845.0,9446.0,86.0,38,0,374.0,2857.0
08104,24364.0,26.4,24250.0,12630.0,10243,42.041536693482186,2251.0,16384.0,142.0,290,0,729.0,4568.0
08105,29369.0,30.1,31430.0,14333.0,10141,34.529606047192615,4642.0,8978.0,1042.0,224,0,1421.0,13062.0
08106,9907.0,42.2,69658.0,33849.0,694,7.00514787523973,9546.0,128.0,27.0,0,0,135.0,71.0
08107,13910.0,38.0,56135.0,28795.0,1986,14.277498202731847,10096.0,1866.0,692.0,6,22,418.0,810.0
08108,17826.0,41.0,72429.0,37928.0,1189,6.670032536744082,16111.0,790.0,202.0,8,0,235.0,480.0
08109,22814.0,40.5,63821.0,31392.0,1883,8.253703866047164,13500.0,4070.0,1873.0,27,0,855.0,2489.0
08110,18502.0,36.4,49747.0,21396.0,2788,15.068641227975354,6438.0,5796.0,1371.0,162,0,1068.0,3667.0
08201,10234.0,42.9,57822.0,27630.0,1296,12.663670119210474,7112.0,1415.0,757.0,12,0,481.0,457.0
08202,2018.0,62.0,76071.0,67884.0,113,5.599603567888999,1982.0,1.0,35.0,0,0,0.0,0.0
08203,9480.0,50.2,64516.0,38205.0,1195,12.60548523206751,8295.0,342.0,676.0,7,0,148.0,12.0
08204,18543.0,47.3,56421.0,30955.0,1726,9.308094698808176,16999.0,639.0,190.0,288,6,282.0,139.0
08205,27385.0,39.8,62856.0,27578.0,2363,8.628811393098411,18227.0,3658.0,3467.0,106,22,774.0,1131.0
08210,17570.0,46.3,66610.0,31664.0,1240,7.057484348321002,14929.0,1506.0,639.0,15,0,136.0,345.0
08212,170.0,67.8,65833.0,50789.0,12,7.0588235294117645,168.0,1.0,0.0,0,0,1.0,0.0
08215,13962.0,39.4,56932.0,26630.0,1844,13.207276894427732,11084.0,1365.0,253.0,19,0,318.0,923.0
08217,72.0,66.5,-666666666.0,1865.0,72,100.0,72.0,0.0,0.0,0,0,0.0,0.0
08221,7099.0,46.1,88214.0,43840.0,191,2.6905197915199324,6433.0,66.0,217.0,7,0,129.0,247.0
08223,3851.0,49.3,70625.0,35360.0,90,2.337055310309011,3720.0,16.0,5.0,43,0,67.0,0.0
08224,669.0,40.6,62798.0,24342.0,43,6.4275037369207775,664.0,0.0,0.0,0,0,5.0,0.0
08225,8649.0,42.9,65511.0,32278.0,678,7.839056538328131,7607.0,133.0,557.0,8,0,141.0,203.0
08226,11640.0,53.1,57970.0,40990.0,894,7.680412371134021,10524.0,483.0,28.0,27,0,208.0,370.0
08230,5633.0,48.3,76563.0,35719.0,293,5.201491212497781,5482.0,3.0,34.0,42,0,50.0,22.0
08232,19238.0,35.4,37330.0,17268.0,4323,22.47115084728142,7429.0,8019.0,483.0,10,0,943.0,2354.0
08234,42491.0,39.3,71316.0,29387.0,3408,8.020521992892613,28892.0,3521.0,4673.0,91,123,2118.0,3073.0
08240,3233.0,20.4,-666666666.0,3844.0,0,0.0,2457.0,470.0,115.0,3,0,143.0,45.0
08241,1010.0,50.6,83750.0,39881.0,40,3.9603960396039604,952.0,7.0,47.0,0,0,4.0,0.0
08242,3003.0,44.5,50000.0,29084.0,334,11.122211122211123,2701.0,93.0,0.0,0,0,201.0,8.0
08243,1861.0,60.9,56788.0,42953.0,156,8.382590005373455,1813.0,1.0,0.0,16,0,31.0,0.0
08244,11001.0,39.1,48220.0,26817.0,1584,14.398691028088356,8515.0,1484.0,420.0,28,0,159.0,395.0
08246,158.0,59.9,145174.0,57773.0,0,0.0,158.0,0.0,0.0,0,0,0.0,0.0
08247,760.0,62.3,66250.0,70215.0,60,7.894736842105263,749.0,11.0,0.0,0,0,0.0,0.0
08248,36.0,59.4,-666666666.0,153647.0,0,0.0,36.0,0.0,0.0,0,0,0.0,0.0
08251,9708.0,41.1,44513.0,24983.0,1291,13.298310671611043,9307.0,220.0,36.0,0,0,97.0,48.0
08260,13690.0,49.8,45230.0,30035.0,2341,17.10007304601899,12522.0,558.0,89.0,66,36,120.0,299.0
08270,8778.0,39.3,69083.0,26193.0,1054,12.007290954659375,7422.0,916.0,0.0,7,0,244.0,189.0
08302,47895.0,34.4,49654.0,19476.0,8737,18.241987681386366,26440.0,13193.0,485.0,721,12,1947.0,5097.0
08310,2055.0,53.1,39479.0,25181.0,198,9.635036496350365,1709.0,65.0,0.0,21,0,34.0,226.0
08311,2155.0,41.6,65968.0,28316.0,212,9.837587006960558,1790.0,226.0,0.0,34,0,48.0,57.0
08312,7787.0,38.9,62980.0,26606.0,864,11.095415435983048,5389.0,1161.0,155.0,106,0,786.0,190.0
08314,2986.0,35.1,69330.0,8511.0,57,1.9089082384460818,1186.0,1487.0,9.0,7,0,106.0,191.0
08316,324.0,49.7,55313.0,26036.0,10,3.0864197530864197,324.0,0.0,0.0,0,0,0.0,0.0
08317,1446.0,42.7,83409.0,34503.0,107,7.39972337482711,1346.0,26.0,0.0,12,0,30.0,32.0
08318,12223.0,42.9,73902.0,31538.0,642,5.252393029534484,11028.0,734.0,201.0,20,0,193.0,47.0
08319,1275.0,42.4,68750.0,27937.0,90,7.0588235294117645,1229.0,0.0,3.0,0,0,30.0,13.0
08320,0.0,-666666666.0,-666666666.0,-666666666.0,0,,0.0,0.0,0.0,0,0,0.0,0.0
08321,101.0,66.4,41250.0,37128.0,6,5.9405940594059405,101.0,0.0,0.0,0,0,0.0,0.0
08322,10204.0,39.5,81983.0,34718.0,645,6.321050568404547,8576.0,847.0,292.0,0,0,293.0,196.0
08323,1005.0,45.5,70469.0,33818.0,149,14.82587064676617,845.0,22.0,7.0,4,0,70.0,57.0
08324,670.0,42.5,67772.0,28069.0,97,14.477611940298507,670.0,0.0,0.0,0,0,0.0,0.0
08326,1586.0,33.7,59397.0,22387.0,126,7.944514501891551,1061.0,110.0,34.0,0,0,85.0,296.0
08327,2180.0,36.9,66033.0,11328.0,33,1.5137614678899083,821.0,1070.0,0.0,13,0,41.0,235.0
08328,1697.0,42.1,57857.0,24449.0,156,9.192692987625222,1526.0,18.0,38.0,0,0,9.0,106.0
08329,192.0,47.0,54750.0,43084.0,9,4.6875,192.0,0.0,0.0,0,0,0.0,0.0
08330,28371.0,38.0,58732.0,26495.0,2713,9.562581509287654,19291.0,4900.0,2227.0,32,8,540.0,1373.0
08332,36592.0,37.9,48750.0,23904.0,6124,16.735898557061653,25805.0,6905.0,423.0,408,0,1276.0,1775.0
08340,716.0,42.0,100250.0,39030.0,37,5.167597765363128,656.0,9.0,51.0,0,0,0.0,0.0
08341,2205.0,39.0,36836.0,24040.0,153,6.938775510204081,1544.0,85.0,0.0,9,0,136.0,431.0
08343,5267.0,41.7,86268.0,31273.0,480,9.113347256502752,4539.0,435.0,72.0,6,0,99.0,116.0
08344,5854.0,41.1,57269.0,25477.0,443,7.567475230611548,4678.0,454.0,30.0,62,0,270.0,360.0
08345,819.0,50.0,40938.0,22063.0,218,26.61782661782662,793.0,20.0,6.0,0,0,0.0,0.0
08346,1252.0,36.7,38571.0,14113.0,506,40.415335463258785,359.0,824.0,0.0,0,0,35.0,34.0
08348,521.0,33.4,52950.0,34998.0,0,0.0,502.0,0.0,0.0,0,0,0.0,19.0
08349,2713.0,31.0,48503.0,22107.0,484,17.840029487652046,1861.0,689.0,12.0,0,0,110.0,41.0
08350,853.0,47.1,54138.0,22676.0,36,4.220398593200469,742.0,6.0,29.0,20,0,56.0,0.0
08352,591.0,44.1,73542.0,23559.0,45,7.614213197969543,299.0,221.0,0.0,0,0,0.0,71.0
08353,593.0,39.2,82969.0,30248.0,48,8.094435075885329,469.0,0.0,12.0,33,0,17.0,62.0
08360,43402.0,36.3,47454.0,22250.0,7506,17.294133910879683,24600.0,7187.0,739.0,145,0,1947.0,8784.0
08361,18006.0,43.0,71984.0,32072.0,1994,11.074086415639231,14416.0,1671.0,286.0,51,0,676.0,906.0
08401,39591.0,35.5,29200.0,18610.0,13446,33.9622641509434,13605.0,15889.0,6014.0,360,19,1469.0,2235.0
08402,6385.0,57.7,64414.0,55610.0,701,10.978856695379797,6235.0,96.0,28.0,0,0,14.0,12.0
08403,1066.0,63.0,77578.0,68737.0,38,3.5647279549718576,1054.0,8.0,0.0,0,0,0.0,4.0
08406,10681.0,47.3,53609.0,33782.0,1470,13.762756296226945,8422.0,396.0,1141.0,0,0,151.0,571.0
08501,6404.0,46.0,109402.0,47083.0,69,1.0774515927545285,5849.0,168.0,242.0,0,0,88.0,57.0
08502,11628.0,39.3,157661.0,59158.0,168,1.4447884416924666,7375.0,468.0,3385.0,87,0,232.0,81.0
08505,17223.0,40.5,87181.0,39290.0,401,2.3282819485571618,12814.0,1933.0,1439.0,0,0,386.0,651.0
08510,4911.0,45.8,125372.0,49375.0,246,5.00916310323763,4497.0,231.0,148.0,0,0,29.0,6.0
08511,956.0,35.5,90221.0,34942.0,0,0.0,845.0,42.0,40.0,0,8,21.0,0.0
08512,10438.0,42.1,84864.0,48430.0,655,6.275148495880437,6718.0,742.0,2044.0,19,0,84.0,831.0
08514,4530.0,40.7,93106.0,40082.0,273,6.026490066225166,4197.0,136.0,62.0,0,0,124.0,11.0
08515,7100.0,28.5,117355.0,34756.0,87,1.2253521126760563,4736.0,1354.0,662.0,23,0,137.0,188.0
13788,1018.0,47.6,55000.0,26515.0,102,10.019646365422396,942.0,44.0,26.0,0,0,6.0,0.0
13790,18577.0,39.9,39518.0,22493.0,3466,18.65747967917317,15914.0,1036.0,779.0,19,0,589.0,240.0
13794,130.0,56.2,60476.0,22865.0,0,0.0,130.0,0.0,0.0,0,0,0.0,0.0
13795,3664.0,44.4,51604.0,30091.0,251,6.850436681222708,3614.0,0.0,0.0,0,0,50.0,0.0
13796,1285.0,45.3,52950.0,20713.0,178,13.852140077821012,1271.0,0.0,7.0,0,0,7.0,0.0
13797,2029.0,39.1,45929.0,20975.0,333,16.412025628388367,1979.0,7.0,0.0,5,0,34.0,4.0
13801,1264.0,44.1,45625.0,20545.0,238,18.829113924050635,1150.0,2.0,47.0,2,0,63.0,0.0
13802,660.0,29.0,58854.0,21284.0,0,0.0,660.0,0.0,0.0,0,0,0.0,0.0
13803,4128.0,36.5,51593.0,24864.0,329,7.969961240310077,3897.0,21.0,124.0,8,20,40.0,18.0
13804,620.0,33.8,60192.0,20615.0,50,8.064516129032258,573.0,21.0,0.0,0,0,26.0,0.0
13806,187.0,52.7,59444.0,26996.0,3,1.6042780748663101,187.0,0.0,0.0,0,0,0.0,0.0
13807,1067.0,45.7,47917.0,29919.0,136,12.74601686972821,1060.0,2.0,2.0,0,0,3.0,0.0
13808,1502.0,53.4,49750.0,29139.0,159,10.585885486018642,1474.0,0.0,11.0,0,0,17.0,0.0
13809,1637.0,35.5,36875.0,19507.0,255,15.577275503970679,1605.0,0.0,0.0,0,0,0.0,32.0
13810,1020.0,50.9,40083.0,23337.0,142,13.92156862745098,1007.0,0.0,8.0,0,0,5.0,0.0
13811,4327.0,45.4,45057.0,24900.0,512,11.832678530159464,4237.0,23.0,2.0,18,0,47.0,0.0
13812,2333.0,40.7,50547.0,23405.0,242,10.372910415773681,2311.0,0.0,11.0,0,0,6.0,5.0
13813,1051.0,50.9,50823.0,19428.0,167,15.889628924833492,1051.0,0.0,0.0,0,0,0.0,0.0
13815,14053.0,41.4,39818.0,21355.0,2645,18.821603927986907,13516.0,173.0,36.0,29,0,261.0,38.0
13820,22820.0,26.8,42345.0,21484.0,4073,17.848378615249782,20643.0,956.0,298.0,24,0,666.0,233.0
13825,3505.0,46.1,52750.0,27728.0,547,15.606276747503566,3362.0,0.0,21.0,15,0,82.0,25.0
13826,0.0,-666666666.0,-666666666.0,-666666666.0,0,,0.0,0.0,0.0,0,0,0.0,0.0
